,Clip_Name,sentence,label_desc,use,label
1272,Ses02M_script02_2_F045,"You're the one who probably wishes he was with someone else, someone who knew how to enjoy herself and didn't take everything so hard.",Positive,train,2
1273,Ses02M_script02_2_M002,"Well, I guess we don't need glasses.",Neutral,train,1
1274,Ses02M_script02_2_M021,"Augie, I'm sorry.",Neutral,train,1
1275,Ses02M_script02_2_M023,Or not.,Neutral,test,1
1276,Ses02M_script02_2_M025,Certainly it's not. Slightly exaggerated scientific fact.,Neutral,test,1
1277,Ses02M_script02_2_M029,"Yea. Okay, sure, no. I see. Listen, you want to dance?",Negative,train,0
1278,Ses02M_script02_2_M037,Take off our shoes?,Negative,train,0
1279,Ses02M_script02_2_M038,Get married again?,Negative,validation,0
1280,Ses02M_script02_2_M040,"Well welcome to the human race, all right. Do you think this is what I had in mind when I proposed? You think I had this great fantasy going that four years down the road we'd come to the beach and yell at each other over fish?",Positive,train,2
1281,Ses02M_script02_2_M041,Maybe if you were with somebody else too.,Positive,train,2
1282,Ses02M_script02_2_M042,"No, I know. But still, I know I don't make you happy.",Positive,train,2
1283,Ses02M_script02_2_M045,"Now that you mention it. No, I don't.",Positive,train,2
1284,Ses02M_script02_2_M046,I don't know it seemed like a pretty good spot to me. Look at the moon - view the moon view I got from here.,Positive,test,2
1285,Ses02M_script03_1_F003,What have we got here?,Positive,test,2
1286,Ses02M_script03_1_F006,"Shh, if we're very quiet the fish might come.",Positive,train,2
1287,Ses02M_script03_1_F007,Or not.,Positive,train,2
1288,Ses02M_script03_1_F015,Now and always sweet.,Negative,train,0
1289,Ses02M_script03_1_F021,Behave exquisitely.,Positive,train,2
1290,Ses02M_script03_1_F022,"Yes, I should probably to a court curtsey.",Positive,validation,2
1291,Ses02M_script03_1_F023,"Oh dear, should we like that?",Positive,train,2
1292,Ses02M_script03_1_F024,Which particular one?,Positive,train,2
1293,Ses02M_script03_1_F025,"Oh Charles, that was his name Charles. It did wiggle so beautifully.",Positive,train,2
1294,Ses02M_script03_1_F027,I know you did. You threw it out of the window into the Grand Canal; I don't think I'll ever forgive you for that.,Positive,test,2
1295,Ses02M_script03_1_F028,It went on intermittently for days.,Positive,train,2
1296,Ses02M_script03_1_F029,It burned my comb too and all the towels in the bathroom.,Positive,train,2
1297,Ses02M_script03_1_M007,The manager came in and found us rolling around on the floor biting and scratching like panthers.,Positive,train,2
1298,Ses02M_script03_1_M008,"Oh it was ridiculous, completely ridiculous.",Positive,train,2
1299,Ses02M_script03_1_M009,And very much sillier.,Negative,train,0
1300,Ses02M_script03_1_M010,With the most perfect poise.,Positive,validation,2
1301,Ses02M_script03_1_M011,"Things that ought to matter dreadfully don't matter at all when one's is happy, do they?",Positive,test,2
1302,Ses02M_script03_1_M024,Oh darling don't say that.,Positive,validation,2
1303,Ses02M_script03_1_M029,Meaning that sacred and beautiful thing love?,Positive,validation,2
1304,Ses02M_script03_1_M031,What does it all mean that's what I ask- that's what I ask myself in my ceaseless quest for ultimate truth? Good God what does it all mean?,Positive,train,2
1305,Ses02M_script03_2_F002,You remember that awful scene we had in Venice?,Neutral,train,1
1306,Ses02M_script03_2_F003,"That was a rouser, wasn't it?",Neutral,train,1
1307,Ses02M_script03_2_F007,I'll never forget his face.,Neutral,train,1
1308,Ses02M_script03_2_F014,No it wasn't. It was very pretty I still have it and I wear it often.,Negative,test,0
1309,Ses02M_script03_2_F019,"No I didn't, you worked the whole thing up in your jealous imagination.",Negative,test,0
1310,Ses02M_script03_2_F023,"Well, if you hadn't been so nosey and suspicious you never wouldn't have known anything about it.",Negative,train,0
1311,Ses02M_script03_2_F028,What?,Negative,train,0
1312,Ses02M_script03_2_F035,Be quiet.,Negative,train,0
1313,Ses02M_script03_2_F036,I don't care. Do you understand? I don't care. I don't care if they bark or roll about like hoops.,Negative,train,0
1314,Ses02M_script03_2_F037,Oh be quiet.,Negative,train,0
1315,Ses02M_script03_2_F038,You are far too temperamental. Try to control yourself.,Negative,validation,0
1316,Ses02M_script03_2_F039,Stop it. Stop it. I hate you.,Negative,train,0
1317,Ses02M_script03_2_F040,"Listen indeed. I'm sick and tired of listening to you, damn sadistic bully.",Negative,validation,0
1318,Ses02M_script03_2_F041,"Stop it. Stop it. I hate you, do you hear? You're overbearing and conceited and utterly impossible.",Negative,test,0
1319,Ses02M_script03_2_F042,"This is the end, do you hear? The end finally and forever.",Negative,train,0
1320,Ses02M_script03_2_M001,Oh yes I am.,Negative,train,0
1321,Ses02M_script03_2_M003,"Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.",Negative,train,0
1322,Ses02M_script03_2_M005,You're a beast. I hate you. Stop it. Stop it.,Negative,validation,0
1323,Ses02M_script03_2_M007,I knew nothing of the sort. You took presents from him.,Negative,train,0
1324,Ses02M_script03_2_M010,You went out of your way to torture me over Peter Burden.,Neutral,train,1
1325,Ses02M_script03_2_M026,You let him kiss you; you said you did.,Negative,train,0
1326,Ses02M_script03_2_M027,What about me?,Negative,train,0
1327,Ses02M_script03_2_M031,I have a little I think.,Negative,test,0
1328,Ses02M_script03_2_M032,What riotous time you must have had.,Neutral,test,1
1329,Ses02M_script03_2_M033,"No restraint at all, very enjoyable, never had much anyhow.",Neutral,test,1
1330,Ses02M_script03_2_M039,"We can get a good little debate going about that, don't you think? Intemperate tots.",Negative,train,0
1331,Ses02M_script03_2_M040,All right. I will.,Negative,test,0
1332,Ses02M_script03_2_M041,Better turn that off I think.,Negative,train,0
1333,Ses02M_script03_2_M042,Turn it off.,Negative,train,0
1334,Ses02M_script03_2_M043,"Amanda, listen. Listen.",Negative,train,0
1335,Ses02M_script03_2_M044,Very amusing indeed.,Negative,train,0
1336,Ses02M_script03_2_M045,"You're a vile tempered, loose living, wicked little beast and I hope I never see you again as long as I live.",Negative,train,0
1337,Ses02M_script03_2_M046,You're not going like this.,Negative,test,0
1338,Ses02M_script03_2_M047,You're not.,Negative,validation,0
1339,Ses03F_impro01_F002,What's wrong?,Neutral,test,1
1340,Ses03F_impro01_M001,"Oh, um-",Neutral,train,1
1341,Ses03F_impro01_M002,"You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it.",Neutral,test,1
1342,Ses03F_impro01_M004,She- she probably doesn't even work here.,Neutral,validation,1
1343,Ses03F_impro02_F001,Yeah?,Neutral,test,1
1344,Ses03F_impro02_F008,And Uh- Yeah. Uh- They're going to need um- more nurses on call for uh- to go overseas to help out with the war.,Negative,train,0
1345,Ses03F_impro02_F012,yeah,Negative,test,0
1346,Ses03F_impro02_F015,"Yeah, and uh--",Negative,test,0
1347,Ses03F_impro02_F018,"Honey, I'm going to come back. It's not like that.",Negative,train,0
1348,Ses03F_impro02_F019,But it- it is for a year.,Negative,train,0
1349,Ses03F_impro02_F023,"Babe, I love you.",Negative,test,0
1350,Ses03F_impro02_F027,"Wait, you can write me and as you know, send me pictures.",Negative,train,0
1351,Ses03F_impro02_F028,What do you mean?,Negative,validation,0
1352,Ses03F_impro02_F032,I will come back.,Negative,train,0
1353,Ses03F_impro02_F034,we'll have all the money that we ever needed.,Negative,validation,0
1354,Ses03F_impro02_F035,And- And then I'll stop working and- I'll stay home with the baby.,Negative,validation,0
1355,Ses03F_impro02_F036,It's all I ever knew how to do. I can't quit now.,Negative,train,0
1356,Ses03F_impro02_F038,Don't do that to me.,Negative,train,0
1357,Ses03F_impro02_F039,"It's hard enough already, Brian, I can't.",Negative,train,0
1358,Ses03F_impro02_F041,"I didn't expect this to happen. I never planned for this. Some things you just don't plan for, you know.",Negative,train,0
1359,Ses03F_impro02_F043,I'm so sorry.,Negative,test,0
1360,Ses03F_impro02_M001,She's doing fine. She just took her first steps today actually. I videotaped it for you so you can watch it.,Positive,validation,2
1361,Ses03F_impro02_M017,You can't postpone it?,Negative,train,0
1362,Ses03F_impro02_M018,I don't know if I can handle you going another year.,Negative,test,0
1363,Ses03F_impro02_M020,I can't be that strong. A whole year.,Negative,train,0
1364,Ses03F_impro02_M025,I don't want the money. I want-you here,Negative,train,0
1365,Ses03F_impro02_M027,If your life is going to be in danger and this family is going to be in danger we don't need the job. We'll find the money.,Negative,test,0
1366,Ses03F_impro02_M029,"How is she going to feel the first year in school, no mom.",Negative,train,0
1367,Ses03F_impro02_M031,"All right, then.",Negative,validation,0
1368,Ses03F_impro03_F014,He scored points.,Positive,train,2
1369,Ses03F_impro03_F015,"Oh, yeah. Everyone--yeah. And people--friends of ours were in the audience, I didn't know about, like family members.",Positive,test,2
1370,Ses03F_impro03_F018,"like a loser, I cried.",Positive,train,2
1371,Ses03F_impro03_F019,"But, I don't know, I--it's so weird to think I'm marrying somebody 'cause I feel so young, you know?",Positive,test,2
1372,Ses03F_impro03_F020,No. No plans. or any- and probably,Positive,test,2
1373,Ses03F_impro03_F021,"like I think I want to get married--I want to have two weddings. One here, then one in Europe.",Positive,validation,2
1374,Ses03F_impro03_M015,"No, you deserve to cry. I mean, tears of happiness.",Positive,train,2
1375,Ses03F_impro04_F022,it's not funny. I just don't know what I'm going to do.,Negative,train,0
1376,Ses03F_impro04_F024,Yeah,Negative,validation,0
1377,Ses03F_impro04_M000,"Hey, you just got to keep on going.",Neutral,validation,1
1378,Ses03F_impro04_M002,Russel Crowe wasn't forty until he got his big stuff.,Neutral,train,1
1379,Ses03F_impro04_M003,"If you really want to do it-I mean,",Neutral,test,1
1380,Ses03F_impro04_M006,we're just pooling our funds together.,Neutral,train,1
1381,Ses03F_impro04_M009,"Oh my God, Anna, you're still young. Don't even think about that.",Neutral,train,1
1382,Ses03F_impro04_M010,"You're only twenty five, okay? Some people don't start until they're thirty five.",Neutral,train,1
1383,Ses03F_impro04_M013,See? So you can't just quit now.,Neutral,train,1
1384,Ses03F_impro04_M014,Have you been going to auditions and stuff?,Neutral,validation,1
1385,Ses03F_impro04_M017,Maybe you could start teaching. I don't know.,Neutral,validation,1
1386,Ses03F_impro04_M019,"Close to thirty. Oof, it's going to be tough.",Neutral,train,1
1387,Ses03F_impro05_F002,"Where? I don't know. The lost and found. What do you mean, lost and found?",Negative,test,0
1388,Ses03F_impro05_F007,"What do you mean, if it shows up? No, I need it now. I have my keys, I have my wallet, I have my money. I have thousands and thousands of dollars worth of stuff in there.",Negative,train,0
1389,Ses03F_impro05_F008,Not to mention I have my work in there.,Negative,train,0
1390,Ses03F_impro05_F015,"No, they said I couldn't lock it.",Negative,train,0
1391,Ses03F_impro05_F016,Give me--I'm going to talk to your supervisor. Give me your supervisor. I want to talk to your supervisor right now.,Negative,validation,0
1392,Ses03F_impro05_M003,"Oh, not--we didn't lose it; maybe the airport lost it. Maybe someone stole it.",Neutral,train,1
1393,Ses03F_impro05_M011,"I think that's kind of stupid, that you put a hundred thousands of dollars in the bag.",Neutral,train,1
1394,Ses03F_impro05_M013,"Okay, let me get him.Oh, guess who the supervisor is? It's me.",Neutral,train,1
1395,Ses03F_impro06_F000,Okay.,Negative,validation,0
1396,Ses03F_impro06_F005,"They thought he got--would get better and he did, and then it just- things turned bad.",Negative,validation,0
1397,Ses03F_impro06_F006,"Turned around for the worst, you know.",Negative,test,0
1398,Ses03F_impro06_F008,I loved that boy.,Negative,train,0
1399,Ses03F_impro06_F009,"We did everything together, you know.",Negative,validation,0
1400,Ses03F_impro06_F010,"It's weird, I think. I feel so alone, you know? What am I going to do now? Now that he's gone.",Negative,test,0
1401,Ses03F_impro06_F011,He's so young. It seems so--,Negative,train,0
1402,Ses03F_impro06_F014,"Kind of a whole year. I mean, he suffered with this, this monster, this thing, this disease.",Negative,train,0
1403,Ses03F_impro06_F015,"I know. He was, he had so much going for him.",Negative,train,0
1404,Ses03F_impro06_F016,"So handsome, so young, so gifted.",Negative,train,0
1405,Ses03F_impro06_F021,"It's weird, I kind of feel like part of me is gone now, you know?",Negative,validation,0
1406,Ses03F_impro06_F023,"He was like, he was like my brother, you know.",Negative,validation,0
1407,Ses03F_impro06_F024,He was my brother.,Negative,train,0
